,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
74,"Indianapolis, IN",Eli Lilly,"This team works cross-functionally with both discovery and development groups including protein engineering, therapeutic area biology, ADME, chemistry, and...",f46609f1633c8cbc,Research Scientist-Biologics Formulation and Proteomics Anal...,,52.199997,603,30+ days,2016-10-18 00:11:50.565761,Indianapolis
75,"Indianapolis, IN",Covance,The Principal Scientist will provide expertise in the Microbiology area and participates in the development of new ventures in the scientific area for global...,245a31ec8698fc46,Principal Scientist,,40.2,195,30+ days,2016-10-18 00:11:50.565761,Indianapolis
76,"Indianapolis, IN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",0124d76f93a8f225,Web Operations Associate,,42.6,245,30+ days,2016-10-18 00:11:50.565761,Indianapolis
77,"Indianapolis, IN",Eli Lilly,"Plans, collaborates on and reviews scientific content of clinical documents such as protocols, informed consent documents, final study reports, and submissions ...",e124efd443eea06c,"Medical Advisor, Oncology - Olaratumab",,52.199997,603,30+ days,2016-10-18 00:11:50.565761,Indianapolis
78,"Indianapolis, IN 46278",Wilcox Environmental Engineering,"The ability to simultaneously manage multiple project tasks; This position requires well-developed skills in writing, organization, and data and staff...",2abcfd14122b4cc6,Staff Scientist,,,,30+ days,2016-10-18 00:11:50.565761,Indianapolis
79,"Indianapolis, IN",Eli Lilly,Keep abreast of relevant scientific literature/new technologies/capabilities. Contribute to the general scientific community through external publications....,dd5a435379b1d7dc,Post Doctoral Scientist-Process Design and Development-FDE,,52.199997,603,28 days,2016-10-18 00:11:50.565761,Indianapolis
80,"Indianapolis, IN",Eli Lilly,"Collaborate with the Clinical Research Administrator (CRA), Clinical Development Liaison (CDL), Country Study Manager (CSM), Global Study Training Manager (...",93d7b45cc1778204,Site Activation Management,,52.199997,603,30+ days,2016-10-18 00:11:50.565761,Indianapolis
81,"Indianapolis, IN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",d06cd8fee18b3576,Senior Applications Scientist,,42.6,245,30+ days,2016-10-18 00:11:50.565761,Indianapolis
82,"Indianapolis, IN",The Dow Chemical Company,"Become an independent and proficient scientist or analyst by making novel observations, interpreting data, and drawing sound scientific conclusions....",65bd03f86bdd6fcd,2016-2017 Campus Internship - R&D Organic Chemistry - Dow Ag...,,51.0,641,30+ days,2016-10-18 00:11:50.565761,Indianapolis
83,"Indianapolis, IN",The Dow Chemical Company,"Become an independent and proficient scientist by making novel observations, interpreting data, and drawing sound scientific conclusions....",d22efd849a328d74,2016-2017 Campus Internship - R&D Analytical Chemistry - Dow...,,51.0,641,30+ days,2016-10-18 00:11:50.565761,Indianapolis
84,"Greenfield, IN 46140",Covance,Coordinate reporting needs with Sr Scientists and other collaborators. Scientists Education/Qualifications PhD degree desired (additional experience not...,f07e3512216000c6,Study Director,,40.2,195,17 days,2016-10-18 00:11:50.565761,Indianapolis
85,"Indianapolis, IN",Eli Lilly,Interpret experimental data and provide specific guidance to scientists to eliminate or minimize/mitigate risks due to detected thermal hazards....,a1b08aef917d0a4b,Research Scientist-Process Safety Chemist or Engineer,,52.199997,603,30+ days,2016-10-18 00:11:50.565761,Indianapolis
86,"Indianapolis, IN",Eli Lilly,Direct scientists and engineers in appropriate design of experiments and interpretation of the data. This individual will interface with project engineers and...,b62933f5e85b44d6,Assoc Sr Cnslt Engineer-DDR&D,,52.199997,603,30+ days,2016-10-18 00:11:50.565761,Indianapolis
87,"Indianapolis, IN",The Dow Chemical Company,"Become an independent and proficient scientist by making novel observations, interpreting data, and drawing sound scientific conclusions....",0d0e47f1532f6519,2016-2017 Campus Internship - R&D Environmental Science - Do...,,51.0,641,30+ days,2016-10-18 00:11:50.565761,Indianapolis
88,"Indianapolis, IN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",86602b6b19110c9f,Staff Electrical/Firmware Engineer,,42.6,245,27 days,2016-10-18 00:11:50.565761,Indianapolis
89,"Indianapolis, IN 46201",Software Information Systems,"Required skillsMaster of Science in Computer Science, Electrical Engineering or related field, with 15+ years of experience or PhD with 10+ years of experience...",057eaa36ace0c887,Data Analytics Services and IoT Solutions Director,,,,24 days,2016-10-18 00:11:50.565761,Indianapolis
90,"Indianapolis, IN",Eli Lilly,"Provide training, coaching and mentorship to safety surveillance scientists, and other GPS Medical physicians and clinical research scientists with respect to...",d60897bacddda164,"Medical Advisor, Global Patient Safety",,52.199997,603,30+ days,2016-10-18 00:11:50.565761,Indianapolis
91,"Indianapolis, IN",CDK Global,"From data scientists to sales and operations experts, we’re hiring to support your growth and ours - Green light your career ....",696109793cf00017,Title Clerk - BMV,,41.4,74,19 days,2016-10-18 00:11:50.565761,Indianapolis
92,"Indianapolis, IN",Eli Lilly,"Applies advanced math, physics, and chemistry expertise to develop process models, capable control strategies, and efficient experimental plans based on...",e5d3929c543654c8,Material Science Engineer,,52.199997,603,30+ days,2016-10-18 00:11:50.565761,Indianapolis
93,"Indianapolis, IN",Eli Lilly,"Provide training, coaching and mentorship to safety surveillance scientists, and other GPS Medical physicians and clinical research scientists with respect to...",ad1ce62e5c4a5e24,Medical Advisor,,52.199997,603,30+ days,2016-10-18 00:11:50.565761,Indianapolis
94,"Indianapolis, IN",Eli Lilly,Appropriately communicates these decisions to other scientists and management. May serve as the project lead for one or multiple projects within the area....,64ae4c2e3de2c7b3,Chemist,,52.199997,603,30+ days,2016-10-18 00:11:50.565761,Indianapolis
95,"Indianapolis, IN",Eli Lilly,The LEM Clinician-Scientists will be expected to maintain and expand an active external focus that includes interaction with relevant regulatory agencies as...,49eed51b45f0614d,"Clinical Pathologist, Laboratory for Experimental Medicine",,52.199997,603,30+ days,2016-10-18 00:11:50.565761,Indianapolis
96,"Indianapolis, IN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",230838b97af50fed,Senior Technician Quality Control,,42.6,245,10 days,2016-10-18 00:11:50.565761,Indianapolis
97,"Indianapolis, IN",Eli Lilly,"Use population-based health statistics and electronic health information databases (e.g., national mortality rates, GPRD, and health claims databases) in...",6b1b65dce572cbe1,Pharmacoepidemiologist - Global Patient Safety,,52.199997,603,30+ days,2016-10-18 00:11:50.565761,Indianapolis
98,"Indianapolis, IN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",bc1921a21f60d75b,Field Service Engineer,,42.6,245,30+ days,2016-10-18 00:11:50.565761,Indianapolis
99,"Indianapolis, IN",Eli Lilly,"Collaborate with local clinical research staff, statisticians, health outcomes research scientists and selected consultants and/or investigators in the...",71853a73b78ee0eb,"Medical Advisor, Clinical Pharmacology",,52.199997,603,30+ days,2016-10-18 00:11:50.565761,Indianapolis
100,"Indianapolis, IN",Eli Lilly,"Through the application of scientific and clinical training and expertise, the Clinical Research Scientist (CRS) is an integral member of the medical affairs,...",4b2e3bd4071731bc,Senior Research Scientist - Clinical,,52.199997,603,30+ days,2016-10-18 00:11:50.565761,Indianapolis
101,"Indianapolis, IN",Roche,"Often works independently to engage with pathologists, pathology assistants, or other scientists. Implements sales plans designed to achieve established revenue...",2a673aae7733f5a9,Clinical Advisor - Pathology (Great Lakes Region),,52.199997,336,30+ days,2016-10-18 00:11:50.565761,Indianapolis
102,"Indianapolis, IN","Beckman Coulter, Inc.","For more than 75 years, our products have been making a difference in peoples' lives by improving the productivity of medical professionals and scientists,...",751fe51a25b00340,STAFF QUALITY ASSURANCE ENGINEER,,42.6,245,30+ days,2016-10-18 00:11:50.565761,Indianapolis
103,"Indianapolis, IN",Eli Lilly,Scientists may also evaluate new technologies that relate to clinical biomarkers and relevant commercial diagnostic platforms....,a92e9256fa5f0446,Clinical Molecular Biologist,,52.199997,603,30+ days,2016-10-18 00:11:50.565761,Indianapolis
104,"Indianapolis, IN",Eli Lilly,"Collaborate with Clinical Research Scientists (CRSs), regional clinical operations staff, statisticians, health outcomes, research scientists and selected...",788dd2960a841bf5,"Clinical Research Physician, Medical Affairs - Gastrointesti...",,52.199997,603,30+ days,2016-10-18 00:11:50.565761,Indianapolis
105,"Indianapolis, IN",Eli Lilly,"Plans, collaborates on and reviews scientific content of clinical documents such as protocols, informed consent documents, final study reports, and submissions ...",b2e09ef1d780bf12,Clinical Research Physician / Medical Advisor - Oncology Bus...,,52.199997,603,30+ days,2016-10-18 00:11:50.565761,Indianapolis
