,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
48,"Plymouth, MN",UnitedHealth Group,"This creates unique data engineering challenges in support of data scientists, analysts, and investigators. Here, innovation isn't about another gadget, it's...",c20de1659911aad4,"Big Data Engineer - Plymouth, MN or Telecommute",,43.2,4188,30+ days,2016-10-17 23:54:32.223639,Minneapolis
49,"Minneapolis, MN 55401 (North Loop area)",Auritas,"Statistical Modeling with Predictive Analytics (R,SAS) - Creating Clusters and analyzing various patterns 2....",adbbfc8ab12a4345,Data Scientist,,,,6 days,2016-10-17 23:54:32.223639,Minneapolis
50,"Saint Paul, MN",Infinity Consulting Solutions,"Data Scientist - Principal. Must have Algorithmic Machine Learning systems experience. Looking for a proven ""hands on” Data Scientist to build up a new practice...",5d7c0d07b64bcca8,Principal Data Scientist,"$150,000 - $250,000 a year",43.8,6,30+ days,2016-10-17 23:54:32.223639,Minneapolis
51,"Eden Prairie, MN","C.H. Robinson Worldwide, Inc.","In conjunction with data owners and subject matter experts, contribute to the development of data models and protocols for mining relevant databases and domains...",9343a228df6a3a0b,Ecommerce Site Analyst,,42.6,353,11 days,2016-10-17 23:54:32.223639,Minneapolis
52,"Eden Prairie, MN",UnitedHealth Group,Provide scientific leadership and project management on multiple outcomes research and health economic studies....,fa5694e92d5548b1,"Senior Researcher - Eden Prairie, MN",,43.2,4188,30+ days,2016-10-17 23:54:32.223639,Minneapolis
53,"Oakdale, MN",3M,"It includes fast paced training in Lean Six Sigma, advanced statistics, project leadership, supply chain principles, and applied learning....",c996f3b565a3509a,"Optimized Operations (O2) Statistician (Oakdale, MN) Job",,51.6,1414,30+ days,2016-10-17 23:54:32.223639,Minneapolis
54,"Minneapolis, MN",Children's Hospitals and Clinics of Minnesota,"The Lab Information System Technologist participates in system analysis, computer security, results retrieval/transmittal to and from remote facilities, billing...",4f26b24f71079321,Lab Systems Technologist,,41.4,19,14 days,2016-10-17 23:54:32.223639,Minneapolis
55,"Eagan, MN 55122",Blue Cross and Blue Shield of Minnesota,"5 years of relevant experience including Statistics, Market Research, Data Management and Project Management....",6752e437164de88b,Market Research Analyst Principal Job,,51.0,3388,30+ days,2016-10-17 23:54:32.223639,Minneapolis
56,"Saint Paul, MN 55101",Tetra Tech,"Excellent written and oral communication skills, including a demonstrated ability to summarize and present scientific data and model outputs in concise,...",2c3777b2c0fc87de,"Intern, Water Resources Scientist/Engineer",,42.0,116,17 days,2016-10-17 23:54:32.223639,Minneapolis
57,"Eden Prairie, MN",UnitedHealth Group,"Work with proactive health care, community and government partners to heal health care and create positive change for those who need it most....",25b9b4baac5a3ada,Healthcare Data Research Analyst- Member experience - Teleco...,,43.2,4188,24 days,2016-10-17 23:54:32.223639,Minneapolis
58,"Golden Valley, MN",Honeywell,Act as subject matter expert and guide the organization in developing strategy/tactical plan to develop offerings to meet changes in codes/standards as it...,88cd9497800645dd,Sr Research Market Analyst,,44.4,3477,25 days,2016-10-17 23:54:32.223639,Minneapolis
59,"Minneapolis-Saint Paul, MN",Link Consulting Group,"The Machine Learning Engineer is responsible for analyzing diverse sets of imperfect data and finding common patterns, theme and trends by using statistical...",778f878692de1f18,Machine Learning Engineer,,,,30+ days,2016-10-17 23:54:32.223639,Minneapolis
60,"Richfield, MN",U.S. Bank,"Reporting to the Head of Customer Analytics within the Enterprise Data and Analytics team, this person will provide multicultural business intelligence guidance...",2c9820ee9871c02e,Data Analyst - Enterprise Research & Analytics,,43.2,2961,30+ days,2016-10-17 23:54:32.223639,Minneapolis
61,"Minneapolis, MN",PepsiCo,"He/she will also participate in project teams for applying the most appropriate measurement technology to trait discovery, breeding, agronomy/physiology, and...",31846c97cd082b19,Phenotyping and Crop Analytics Lead,,44.4,5096,30+ days,2016-10-17 23:54:32.223639,Minneapolis
62,"Minneapolis, MN 55402 (Downtown West area)",CliftonLarsonAllen,"Review and analyze health care and real estate data from a variety of secondary sources including government organizations, on-line data services, and internal...",d851dda78d692a16,Market Research Analyst - Senior Living,,41.4,41,30+ days,2016-10-17 23:54:32.223639,Minneapolis
63,"Minneapolis, MN",Sogeti,"Experience to perform on-demand, exploratory, and targeted data analyses to obtain insights from data. Python, R, Java etc. in Big data paradigms)....",3c4e130145826e11,Data Analyst/Scientist,,40.8,77,30+ days,2016-10-17 23:54:32.223639,Minneapolis
64,"Eden Prairie, MN",UnitedHealth Group,"So when it comes to how we use the world’s large accumulation of health-related information, or guide health and lifestyle choices or manage pharmacy benefits...",d419f4e0646e5e53,"Sr. Statistical Programmer - Eden Prairie, MN",,43.2,4188,30+ days,2016-10-17 23:54:32.223639,Minneapolis
65,"Minneapolis, MN",Bio-Techne,"This position is also responsible for purchasing of scientific journals, maintenance of the in-house library, and otherwise ensuring supply of needed journal...",865d030b165f2174,Market Research Analyst,,,,30+ days,2016-10-17 23:54:32.223639,Minneapolis
66,"Mound, MN",Klein Management Systems,"Perform statistical data analysis for clinical studies using SAS and other software such as Excel, R, etc.Generate Statistical Analysis Plans (SAP) working with...",216ea3763ed95299,Statistician,,,,20 days,2016-10-17 23:54:32.223639,Minneapolis
67,"Minneapolis, MN",U.S. Bank,"Working knowledge of VBA, C/C++, SQL, SPSS, S-Plus, R is a plus. Experience applying Basel A-IRB regulatory capital rules....",23cb298c5bd647f9,Quantitative Analyst,,43.2,2961,30+ days,2016-10-17 23:54:32.223639,Minneapolis
68,"Eden Prairie, MN","C.H. Robinson Worldwide, Inc.","Automating analyses and authoring pipelines via SQL and Python based ETL framework Experience in development and use of databases, data models, data marts or...",e3481d7a6fbf8f62,Python Developer,,42.6,353,12 days,2016-10-17 23:54:32.223639,Minneapolis
69,"Minneapolis, MN 55439",Barr Engineering,"Today, our nearly 750 engineers, scientists, technical specialists, and support staff work with clients in the mining, power, refining, manufacturing, and...",0d1dc0ab6d2c9869,Internship - Civil Engineering - Water Resources Focus,,55.800003,4,30+ days,2016-10-17 23:54:32.223639,Minneapolis
70,"Edina, MN 55439",SunOpta,"Candidates must have a strong scientific foundation in chemistry, microbiology, physics and/or engineering principles as they relate to the preparation,...",bfa42d1bafa04aef,Research and Development Intern,,39.6,20,19 days,2016-10-17 23:54:32.223639,Minneapolis
71,"Fridley, MN",Medtronic,Partner as a team member on critical clinical project teams to drive the Neuromodulation Clinical project management....,cffeed4e62c15471,Prin Clinical Research Prog/Proj Analyst,,51.0,793,30+ days,2016-10-17 23:54:32.223639,Minneapolis
72,"Minneapolis, MN",Bright Health,"The company’s affordable health insurance plans, exclusive partnerships with leading health systems, and simple, friendly approach to technology are reshaping...",d38cd6586477bace,Lead Data Warehouse Architect,,,,30+ days,2016-10-17 23:54:32.223639,Minneapolis
73,"Arden Hills, MN",Boston Scientific Corporation,"Provide thought leadership and project leadership to develop advanced analytic methodologies to detect patterns in mid- and large-scale clinical, product...",15de8e40711c42f0,Senior Statistician,,51.0,561,30+ days,2016-10-17 23:54:32.223639,Minneapolis
74,"Chaska, MN","Beckman Coulter, Inc.","Staff Clinical Studies Scientist to design, organize and conduct complex internal and external clinical studies for new & improved products including developing...",aade7452246b5936,Staff Clinical Research Scientist,,42.6,245,19 days,2016-10-17 23:54:32.223639,Minneapolis
75,"Minneapolis, MN 55401 (North Loop area)","Renaissance Learning, Inc.","Founded by parents, upheld by educators, and enriched by data scientists, Renaissance knows learning is a continual journey------from year to year, and for a...",b74c1ebeed103983,Software Engineer,,53.4,13,30+ days,2016-10-17 23:54:32.223639,Minneapolis
76,"Golden Valley, MN",Honeywell,"Flight deck technologies are undergoing rapid changes today with dramatic advances in broadband connectivity, mobile computing, autonomy, data analytics and...",e68d7ab7e2d22ec2,Sr. Scientist R&D,,44.4,3477,30+ days,2016-10-17 23:54:32.223639,Minneapolis
77,"Arden Hills, MN",Boston Scientific Corporation,"Investigates the feasibility of applying scientific principles and concepts to potential technologies, materials, processes and products....",f901b96f4b97f03f,Principal Scientist - Arden Hills,,51.0,561,19 days,2016-10-17 23:54:32.223639,Minneapolis
78,"Maplewood, MN",3M,"Collaborate with business partners, data scientists and engineers to identify feature inventory that captures possibilities explored in the context of the...",ff5b0a3bcaf5ae93,"Lead UX Designer - Information Architect (Maplewood, MN) Job",,51.6,1414,15 days,2016-10-17 23:54:32.223639,Minneapolis
79,"Plymouth, MN",Cargill,The incumbent serves on project teams as an analytical expert and needs to understand and apply scientific literature....,80898751182f3a8d,Research Analytical Chemist,,43.8,989,30+ days,2016-10-17 23:54:32.223639,Minneapolis
80,"Minneapolis, MN",GroupM,"Develop insights relevant to specific communications needs/challenges as they relate to targets, media channels, brands, products, categories and business...",f6f924be2836047a,Senior Research Analyst,,51.0,45,30+ days,2016-10-17 23:54:32.223639,Minneapolis
81,"Minneapolis, MN",Fairview Health Services,"Partner with data scientists, quality teams and researchers to develop and implement algorithms for performing predictive and prescriptive analytics....",f7b0352865f36a5f,"Senior Analyst, Financial Data and Reporting",,43.8,73,30+ days,2016-10-17 23:54:32.223639,Minneapolis
82,"Minneapolis, MN",Savvysherpa,"Deep knowledge of statistical, econometric, or mathematical approaches with interest in learning and applying new data mining and machine learning methodologies...",06a12a8710be4558,Research Scientist,,,,30+ days,2016-10-17 23:54:32.223639,Minneapolis
83,"Bloomington, MN",U.S. Bank,"SAS, Matlab, EViews, SPSS, R, SQL, C++, VBA) as well as Microsoft Office (Excel, Access, Word, and PowerPoint)....",1089c8a4a969547a,Quantitative Modeling and Research Analyst | Project Manager...,,43.2,2961,24 days,2016-10-17 23:54:32.223639,Minneapolis
84,"Golden Valley, MN",Honeywell,Data is generated on the customer site and then connected to the cloud where additional software solutions add value to the data through analytics and a myriad...,02fbfbe825decc2a,Principal Research Scientist - Cyber Security,,44.4,3477,30+ days,2016-10-17 23:54:32.223639,Minneapolis
85,"Chaska, MN","Beckman Coulter, Inc.","Professionals and scientists, supplying critical information for improving. Facilitate and lead a project with a cross functional team to drive product...",348677207296e16f,Quality Assurance Summer Intern,,42.6,245,18 days,2016-10-17 23:54:32.223639,Minneapolis
86,"Minneapolis, MN 55413 (Northeast Park area)",Search Institute,"Collaborate in communicating project implementation, project status, and results. Design and implement data collection and management processes for linking...",53472dd78f000f6c,Research Scientist,,,,30+ days,2016-10-17 23:54:32.223639,Minneapolis
87,"Saint Paul, MN",MARCOMM Inc.,"Innovation Insights Analyst Responsibilities would include d ay to day vendor management (Innovation, qualitative and quantitative vendors)....",7c59a3d4c343668f,Marketing Research Analyst,,53.4,12,21 days,2016-10-17 23:54:32.223639,Minneapolis
88,"Minneapolis, MN",Fairview Health Services,"In partnership with the University of Minnesota, Fairview is an academic health system committed to nation-leading research and educating tomorrow’s physicians...",91bb210f4f15aed7,Medical Laboratory Scientist/Medical Technologist,,43.8,73,6 days,2016-10-17 23:54:32.223639,Minneapolis
89,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",83eb922c11560618,Development Scientist I,,42.6,245,30+ days,2016-10-17 23:54:32.223639,Minneapolis
90,"Arden Hills, MN","Land O 'Lakes, Inc.",Organizes and executes project work in assigned area. Solid data analysis capability. Basic understanding in experimental and scientific approach....,8cd4b3515ee2357b,R&D Product Technologist,,42.0,95,6 days,2016-10-17 23:54:32.223639,Minneapolis
91,"Plymouth, MN",Cargill,10% - Assist senior scientists on delegated tasks as well as any other duties as assigned. Collect and analyze data and issue reports....,35ccec6c212f550c,Product Developer,,43.8,989,30+ days,2016-10-17 23:54:32.223639,Minneapolis
92,"Maplewood, MN",Apex Systems Inc,"Job #: 694959 Description: Customer Insights Analyst Innovation Insights Analyst Responsibilities would include: * Day to day vendor management (Innovation,...",ba192dfdfe502797,MKT Market Research Analyst II,,43.8,303,20 days,2016-10-17 23:54:32.223639,Minneapolis
93,"Chaska, MN","Beckman Coulter, Inc.","Productivity of medical professionals and scientists, supplying critical. Scientists use our life science research instruments to study complex....",5178e8fff26d2fff,"Sr. Technician, Instrument R&D",,42.6,245,6 days,2016-10-17 23:54:32.223639,Minneapolis
94,"Eden Prairie, MN",i3,Provide scientific leadership and project management on multiple outcomes research and health economic studies....,e71c3d046310dd7e,Senior Researcher,,43.8,8,30+ days,2016-10-17 23:54:32.223639,Minneapolis
95,"Minneapolis, MN",PepsiCo,Integrate off-the-shelf solutions with project-specific design elements to create a discovery and applications pipeline that enables field and bench scientists...,bcd5607e1cc23f42,Crop Computational Biology Lead,,44.4,5096,30+ days,2016-10-17 23:54:32.223639,Minneapolis
96,"Eden Prairie, MN 55347",Genesis10,Improve and further develop machine learning programs leveraging single machine architectures and highly distributed Hadoop/Spark clusters....,205ab8a8e9e865ff,Python Developer,,51.0,27,7 days,2016-10-17 23:54:32.223639,Minneapolis
97,"Minneapolis, MN",U.S. Bank,Ability to manage multiple concurrent assignments and projects. Bank is an equal opportunity employer committed to creating a diverse workforce....,8ec4c8b1b2c0622b,Research and Due Diligence Analyst,,43.2,2961,30+ days,2016-10-17 23:54:32.223639,Minneapolis
98,"Maple Grove, MN",Boston Scientific Corporation,"This position works independently to assist R&D engineers, scientists, and/or teams in the development and analysis of products, materials, processes, or...",2117983a3c5d9982,R&D Technician III,,51.0,561,19 days,2016-10-17 23:54:32.223639,Minneapolis
99,"Eden Prairie, MN",Infinity Consulting Solutions,Improve and further develop machine learning programs leveraging single machine architectures and highly distributed Hadoop/Spark clusters....,7b8abef18b6b95c7,Python Developer,"$105,000 - $120,000 a year",43.8,6,11 days,2016-10-17 23:54:32.223639,Minneapolis
100,"Saint Paul, MN 55120",Cray,"CRAY) provides innovative systems and solutions enabling scientists and engineers in industry, academia and government to meet existing and future simulation...",e7767ae7f81cfc33,OS Test Feature Tester,,52.800003,3,24 days,2016-10-17 23:54:32.223639,Minneapolis
101,"Minneapolis, MN",WELLS FARGO BANK,Marketing Sciences is a critical team within the Marketing Insights & Analytics team that is responsible for building sophisticated models and developing...,392f26199f883ac1,Marketing Scientist,,43.8,13899,30+ days,2016-10-17 23:54:32.223639,Minneapolis
102,"Arden Hills, MN",Boston Scientific,"Provide thought leadership and project leadership to develop advanced analytic methodologies to detect patterns in mid- and large-scale clinical, product...",cc55f4afce4e7763,Senior Statistician Job,,51.0,561,12 days,2016-10-17 23:54:32.223639,Minneapolis
103,"Saint Paul, MN 55120",Cray,"CRAY) provides innovative systems and solutions enabling scientists and engineers in industry, academia and government to meet existing and future simulation...",3cc126c9e43ccf2a,Service Planner,,52.800003,3,19 days,2016-10-17 23:54:32.223639,Minneapolis
104,"Minnetonka, MN",UnitedHealth Group,"Healthcare Analytics Consultant is responsible for performing comprehensive research and analysis, managing analytical project portfolios, identifying...",23bcb6d49a338839,Healthcare Analytics Consultant - Telecommute,,43.2,4188,30+ days,2016-10-17 23:54:32.223639,Minneapolis
105,"Golden Valley, MN",NAMSA,Confirms appropriate regulations and quality are being applied in the performance and documentation of clinical studies....,6eba14568fd5238b,"MRM Manager, Clinical Research Services",,42.0,20,21 days,2016-10-17 23:54:32.223639,Minneapolis
106,"Eagan, MN",Hire Investment,Job Code: #6348 Title: Legal Research Analyst -- 21834 Job Type: Contract Job Location: Eagan Minnesota Job Description: Job Description The Legal Research,d726df178827a26d,Legal Research Analyst -- 21834,,40.8,4,30+ days,2016-10-17 23:54:32.223639,Minneapolis
107,"Minneapolis, MN 55439",Barr Engineering,"Today, our over 750 engineers, scientists, technical specialists, and support staff work with clients in the mining, power, refining, manufacturing, and forest...",239c0e1c463f7644,Internship - Environmental Permitting and Compliance Focus,,55.800003,4,30+ days,2016-10-17 23:54:32.223639,Minneapolis
