,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
34,"Alpharetta, GA",AT&T,Data Analytics or Machine Learning nanodegree; We need people who have the capacity to identify problem spaces where Machine Learning has never been applied...,7211ffe11e788ed3,Principal Data Scientist BIG DATA,,44.4,14290.0,13 days,2016-10-17 00:20:29.507371,Atlanta
35,"Atlanta, GA",Northrop Grumman,"The qualified applicant will provide high level expertise in applicable public health disciplines to collect, abstract, query/code, analyze, and interpret...",ff099ab0011d0f3d,Data Manager,,51.0,2126.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
36,"Atlanta, GA",Home Depot,"Data mining, optimization, statistics, machine learning, programming, data modeling, database design, retail domain knowledge, and reporting....",00ec45e4d3e1233f,DATA SCIENTIST- Space Optimization,,43.8,20594.0,15 days,2016-10-17 00:20:29.507371,Atlanta
37,"Atlanta, GA",GHX,"Highly proficient in R, S+, SQL and other data and statistical tools/environments. Analyze data set to determine volumes required to project national level...",dedb1f8af08b0981,US Contractor - Data Scientist,,39.0,8.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
38,"Atlanta, GA",Cotiviti,This is a pioneering data scientist who will participate in expanding the new analytics backbone. Cotiviti is looking for an industry leading Data Scientist to...,28c4f77bbe45925e,Data Scientist,,40.2,30.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
39,"Atlanta, GA",Strive Consulting LLC,Preforming SQL queries on large data tables. Strive Consulting has a need for a *Mid/Senior-Level Data Scientist*....,dedd076d3befa2ae,Mid/Sr Data Scientist,,,,6 days,2016-10-17 00:20:29.507371,Atlanta
40,"Atlanta, GA 30338",KPMG,"KPMG is currently seeking a Data Scientist, to join our Advanced Data Analytics team in our Atlanta, GA office....",564598809d60ebbc,"Data Scientist, Natural Language Processing",,51.0,1768.0,2 days,2016-10-17 00:20:29.507371,Atlanta
41,"Atlanta, GA 30326 (Buckhead area)",JLL,"Proactively deliver information and insights on market and economic activity, conditions, trends, and forecasts....",56c26c7fc90e65d9,Research Analyst - Office,,43.8,759.0,5 days,2016-10-17 00:20:29.507371,Atlanta
42,"Atlanta, GA 30318 (Rockdale area)",McKinsey & Company,"Statistical modeling, machine learning, data mining. You will also manage personnel data and systems from many sources across the Firm....",17146a30a3242856,Senior Personnel Data Scientist/Analyst,,52.800003,169.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
43,"Atlanta, GA 30319",Turner,"This key analytics role will be responsible fusing consumer analytics, statistical modeling, machine learning, behavioral segmentation, clustering analysis and...",8b86e74e5182e663,Sr. Data Scientist,,51.0,246.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
44,"Atlanta, GA 30338",NIIT USA,"Expertise in operations research, applied statistics, data mining, machine learning, physics or a related quantitative discipline....",002273bfa19e7d1e,Data Scientist,,,,30+ days,2016-10-17 00:20:29.507371,Atlanta
45,"Alpharetta, GA 30005",LexisNexis,3-5+ years demonstrated applied modeling and analytics experience in applicable industry. Strong understanding of statistical methods applied to data analysis....,739ca94e7a0bed05,Statistical Modeler,,43.8,354.0,5 days,2016-10-17 00:20:29.507371,Atlanta
46,"Atlanta, GA",Cox Automotive,"Develop and maintain effective working relationships with subject matter experts, analysts, data scientists, and technology teams across Cox Automotive in order...",7d49fa6414b837af,"Manager, Data Enablement",,40.8,42.0,10 days,2016-10-17 00:20:29.507371,Atlanta
47,"Atlanta, GA",Centers for Disease Control and Prevention,"Whether we are protecting the American people from public health threats, researching emerging diseases, or mobilizing public health programs with our domestic...",f7997468ea82b26a,Mathematical Statistician,"$104,349 - $135,656 a year",54.0,64.0,16 days,2016-10-17 00:20:29.507371,Atlanta
48,"Atlanta, GA",Honeywell,"You will be responsible for working closely with data scientists to implement and integrate analytics solutions into operational platforms, including Hadoop and...",27b511fcc7265dd7,Analytics DevOps Engineer,,44.4,3474.0,9 days,2016-10-17 00:20:29.507371,Atlanta
49,"Atlanta, GA",Target MarkeTeam,As well as experience with database analytics and file manipulation using SQL and SAS or JMP. As continual improvement of new/innovative data visualization...,af9063160d9ec50e,"Data Analyst, Predictive Modeling",,,,30+ days,2016-10-17 00:20:29.507371,Atlanta
50,"Atlanta, GA","Aptonet, inc",Data Analytics or Machine Learning nanodegree; We need people who have the capacity to identify problem spaces where Machine Learning has never been applied...,6b694f3e631f00d0,Data Scientist BIG DATA,,,,30+ days,2016-10-17 00:20:29.507371,Atlanta
51,"Alpharetta, GA",AT&T,"And with our Big Data know-how, you’ll discover and develop meaningful insights that inspire continuous innovation....",9602654420268460,Big Data Technical Intern I,,44.4,14290.0,25 days,2016-10-17 00:20:29.507371,Atlanta
52,"Atlanta, GA",SearchAccountingJobs,"Lead the review and care of relevant model and model validation documentation, complete in depth analysis on large data sets, and formulate analysis and reports...",7fad02838ce4dbb3,Lead Quantitative Analyst,"$150,000 - $205,000 a year",,,4 days,2016-10-17 00:20:29.507371,Atlanta
53,"Atlanta, GA",StrategyWise,"Technical expertise regarding data models, data mining and segmentation techniques. Proficiency with common data science toolkits including intermediate to...",5799213023e69929,Data Analyst,,,,30+ days,2016-10-17 00:20:29.507371,Atlanta
54,"Atlanta, GA 30309 (Midtown area)",Equifax,"Contribute to the team knowledge by keeping up with the state-of-the-art in machine learning applied to our domainManipulate large data sets, integrate diverse...",7aa64e5bf061eaa5,Statistical Consultant,,43.2,220.0,26 days,2016-10-17 00:20:29.507371,Atlanta
55,"Atlanta, GA",Northside Hospital,"As a 537-bed, not-for-profit, full-service community hospital, we are committed to balancing clinical excellence with compassionate care and are dedicated to...",e58bc00e1aa5967d,10915 VENDOR RESEARCH ANALYST,,51.0,330.0,6 days,2016-10-17 00:20:29.507371,Atlanta
56,"Atlanta, GA",Deloitte,"Perform data studies and data discovery routines for video, voice, weblog, sensor, machine and social media data sources or mash ups of new and existing data...",81c4ff7baf659097,Advanced Analytics Enablement Big Data Senior Consultant,,51.0,3466.0,30 days,2016-10-17 00:20:29.507371,Atlanta
57,"Atlanta, GA 30338",KPMG,"Machine learning, data visualization, statistical modeling, data mining, or information retrieval. Eight years of professional experience working as a Data...",09d2595f347a2619,Manager - Data Scientist,,51.0,1768.0,24 days,2016-10-17 00:20:29.507371,Atlanta
58,"Atlanta, GA",Analytic Recruiting,"Senior Data Scientist and Analytics Lead with strong proficiency with Python, R, and SQL and prior experience with statistical modeling, data mining and machine...",d67b0f93e14af031,Senior Data Scientist,"$100,000 - $125,000 a year",51.0,2.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
59,"Atlanta, GA",AT&T,"Focusing on stitching large data sets to support data scientists for model creation, training. Design process to create Reusable derived data sets for use for...",5f08806dc011569d,Principal Big Data Engineer,,44.4,14290.0,2 days,2016-10-17 00:20:29.507371,Atlanta
60,"Atlanta, GA","Market Strategies International, Inc.","Analysts maintain data integrity, use a variety of analytic techniques to understand data and relay the implications of the results to the project team....",dd0727ad3b01cc3b,Analyst - Market Research,,,,3 days,2016-10-17 00:20:29.507371,Atlanta
61,"Atlanta, GA",Centers for Disease Control and Prevention,"Whether we are protecting the American people from public health threats, researching emerging diseases, or mobilizing public health programs with our domestic...",c5727f5f0d4a07fc,Behavioral Scientist,"$104,349 - $135,656 a year",54.0,64.0,1 day,2016-10-17 00:20:29.507371,Atlanta
62,"Atlanta, GA",Feedzai,Data Scientist - Junior. Implement Feedzai's machine learning algorithm into our client’s data feeds. Experience with applying machine learning techniques to...,2efb76fefe857c5e,Data Scientist - Junior,,,,30+ days,2016-10-17 00:20:29.507371,Atlanta
63,"Duluth, GA",The Centrics Group,"2+ years’ experience with data analytics, data structures, algorithms. Experience with large data sets or Big Data (MapReduce, Hadoop, Aster, Hive, etc)....",c12bd05d7c5e5216,Data Scientist,"$90,000 - $102,000 a year",,,18 days,2016-10-17 00:20:29.507371,Atlanta
64,"Alpharetta, GA 30005",LexisNexis,Applied modeling and analytics experience in applicable industry. The incumbent also provides analytics consultation and results interpretation across Business...,a55cca05efac758d,Principal Statistical Modeler,,43.8,354.0,3 days,2016-10-17 00:20:29.507371,Atlanta
65,"Atlanta, GA",Cox Communications,"Ability to identify trends, analyze data, and extract actionable insights. Experience with multi-channel analytics (e.g., offline plus online, integration of...",5cdd2e98b1442c77,"Manager, Data Analysis",,51.0,1233.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
66,"Atlanta, GA",Honeywell,Work closely with data scientists and product managers to understand their data requirements for existing and future projects on data analytics applications....,7253d6d7a5376e5d,"Sr Data Engineer - Atlanta, GA",,44.4,3474.0,24 days,2016-10-17 00:20:29.507371,Atlanta
67,"Alpharetta, GA",Reed Elsevier,3-5+ years demonstrated applied modeling and analytics experience in applicable industry. Strong understanding of statistical methods applied to data analysis....,d4627c400208ec41,Statistical Modeler,,42.6,32.0,5 days,2016-10-17 00:20:29.507371,Atlanta
68,"Atlanta, GA",Visionaire Partners,Data Scientist - Insights. Love Data Analytics and want more Big Data but limited because of current company limitations?...,2bd808237a2051c6,Data Scientist - Insights,,52.199997,5.0,16 days,2016-10-17 00:20:29.507371,Atlanta
69,"Atlanta, GA",North Highland,"Extensive experience with wide array of analytical approaches (predictive modeling and analytics, explanatory modeling, data mining, etc.)....",9f50fa0514c0b1aa,Business Intelligence Data Scientist,,41.4,18.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
70,"Norcross, GA",CI Radar,"Become a subject matter expert on clients’ market space, competitors, and products. The analyst will be assigned clients and will be in charge of creating and...",adf27202c0ea4526,Business Research Analyst - Entry Level,"$30,000 - $32,000 a year",,,11 days,2016-10-17 00:20:29.507371,Atlanta
71,"Duluth, GA 30096",CHASE Professionals,1-3 years of Data Science/Data Analytics. Our global leading client in the Self Service Kiosk industry has multiple opening for Entry to Mid Level Data...,869e076b2b2ca58e,Data Scientist/ Data Analyst,,43.8,166.0,2 days,2016-10-17 00:20:29.507371,Atlanta
72,"Dunwoody, GA",State Farm Mutual Automobile Insurance Company,Competitive starting salary. Reviews data in innovative ways to further the pricing and risk selection objectives of the enterprise....,9ec54677a48cfd67,Actuarial Statistician,,51.0,3358.0,11 days,2016-10-17 00:20:29.507371,Atlanta
73,"Atlanta, GA",Centers for Disease Control and Prevention,"Provide advice and assistance in the development and implementation of procedures, methods and strategies for obtaining and using scientific data, which...",e2dbd49a6bdc83b8,Epidemiologist,"$88,305 - $114,802 a year",54.0,64.0,2 days,2016-10-17 00:20:29.507371,Atlanta
74,"Atlanta, GA",SunTrust,Statistical Quant Analyst-W430139 Description Develops and analyzes quantitative models. Researches best practices and new technologies. Performs complex,179446c4d8fb1d70,Statistical Quant Analyst,,42.6,2101.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
75,"Atlanta, GA 30328","Intercontinental Exchange, Inc.","Investigate and manage large data sets. 2 years experience using C/C++, C#, Java, SQL, VBA, R, or Python. Bachelors Degree in Engineering, Finance, Applied Math...",3de191f59f554a55,Quantitative Analyst (5051),,,,30+ days,2016-10-17 00:20:29.507371,Atlanta
76,"Atlanta, GA",Department of Public Health,"Under broad supervision, assists technicians and laboratory scientists with data. Georgia Department of Public Health....",cf9372963260456f,Laboratory Aide 3,,51.0,64.0,2 days,2016-10-17 00:20:29.507371,Atlanta
77,"Atlanta, GA",PreVisor,"Serve as an internal subject matter expert, providing support to team members on solutions, especially related to the development and validation of assessment...",9b75487e5b14d1d4,Research Scientist,,,,30+ days,2016-10-17 00:20:29.507371,Atlanta
78,"Alpharetta, GA",AT&T,Data Analytics or Machine Learning nanodegree; We need people who have the capacity to identify problem spaces where Machine Learning has never been applied...,fefa5d19c1036ec6,Professional Data Scientist BIG DATA,,44.4,14290.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
79,"Alpharetta, GA",Reed Elsevier,Applied modeling and analytics experience in applicable industry. The incumbent also provides analytics consultation and results interpretation across Business...,a075b11bec46f33e,Principal Statistical Modeler,,42.6,32.0,3 days,2016-10-17 00:20:29.507371,Atlanta
80,"Atlanta, GA","Aptonet, inc",Support the development of data science and big data analytics solutions that improve processing and decision making....,abab8f4e8f9b405d,Big Data – Data Scientist.,,,,30+ days,2016-10-17 00:20:29.507371,Atlanta
81,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,Our expert scientists and engineers turn ideas into workable solutions and then put those solutions into action....,463e45aca1e4a7fd,Applications Engineer and Intelligence Analyst - ACL 1181,,52.800003,255.0,24 days,2016-10-17 00:20:29.507371,Atlanta
82,"Atlanta, GA 30339",Scientific Research Corporation,"Reviews and provides expert input into critical T&E and intelligence documents including Initial Capabilities Documents, Capabilities Development Documents,...",75ea95de13758c94,Land Expeditionary Warfare Analyst,,43.8,53.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
83,"Atlanta, GA",Bank of America,"Knowledge of SAS, SQL, R, C++ and MATLAB. Responsible for independently conducting quantitative analytics and modeling projects....",a8cace9dd50fd963,Quantitative Finance Analyst,,44.4,14231.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
84,"Atlanta, GA 30338",KPMG,"Lead the design and development of tools and solutions working with data scientists, data integration teams and visualization experts to deliver analysis that...",45ead534ae80342a,Sr. Manager - Data Analytics,,51.0,1768.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
85,"Atlanta, GA 30326 (Buckhead area)",JLL,"Proactively deliver information and insights on market and economic activity, conditions, trends, and forecasts....",06fb0a51e02a9053,Sr Research Analyst (Industrial),,43.8,759.0,5 days,2016-10-17 00:20:29.507371,Atlanta
86,"Atlanta, GA",Visionaire Partners,"Once defined, you will be responsible in translating business problems to the core data scientists to create and design data science solutions....",b4a8e28f88d0b080,Data Scientist,,52.199997,5.0,11 days,2016-10-17 00:20:29.507371,Atlanta
87,"Atlanta, GA",Northrop Grumman,"Review project data and assess quality. Organize project files, including data and correspondences. Communicate with grantees and project area staff....",a2d937a8d7efb91e,Health Research Analyst 2,,51.0,2126.0,13 days,2016-10-17 00:20:29.507371,Atlanta
88,"Atlanta, GA",Bluefusioninc,"Experience in formulating and implementing optimization and data analytics models.  Familiarity with commercial optimization solver and data mining packages, e...",bd6b2f66d91ef38a,Operations Research Analyst,,,,18 days,2016-10-17 00:20:29.507371,Atlanta
89,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,"GTRI is a group of world-class engineers and scientists, solving challenging problems for our customers through innovation, cutting edge applied research, and a...",f3c71b357a04c584,Research Scientist,,52.800003,255.0,18 days,2016-10-17 00:20:29.507371,Atlanta
90,"Atlanta, GA",UNITED PARCEL SERVICE,Principal Data Scientist. Ability to manage a project and indirectly manage resources outside of Information Technology....,c0ab81e918797263,Principal Data Scientist,,44.4,12422.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
91,"Atlanta, GA",Oak Ridge Associated Universities,"Currently the Branch is leading the development of statistical approaches and methods to monitor the impact of national recommendations, clinical interventions,...",4928d3911710e6b0,Biostatistics; Statistician Fellowship -- CDC,,43.2,15.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
92,"Atlanta, GA","Aptonet, inc",Strong knowledge of operations research and data mining techniques and experience in formulating and implementing optimization and data analytics models....,a8e5bedfcc4eae76,Operations Research Analyst,,,,30+ days,2016-10-17 00:20:29.507371,Atlanta
93,"Alpharetta, GA 30022",Verizon,"Apply machine learning and statistical techniques to large data sets to find actionable insights. Lead & manage data augmentation, clean up and data quality...",156f9a4f2f18d7d5,Data Analytics Engineer,,44.4,11112.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
94,"Atlanta, GA",AT&T,Data Analytics or Machine Learning nanodegree; We need people who have the capacity to identify problem spaces where Machine Learning has never been applied...,9dae70439485a050,Senior Data Scientist BIG DATA,,44.4,14290.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
95,"Atlanta, GA 30339",Scientific Research Corporation,"Scientific Research Corporation offers a competitive salary, an extensive benefits package and a work environment that encourages excellence....",f008b419ccd5c6fa,Software Engineer III,,43.8,53.0,2 days,2016-10-17 00:20:29.507371,Atlanta
96,"Atlanta, GA 30324 (Buckhead area)",Wabash Solutions,Strong knowledge of operations research and data mining techniques and experience in formulating and implementing optimization and data analytics models....,b4323c1b2bb13cb9,Operations Research Analyst,,,,16 days,2016-10-17 00:20:29.507371,Atlanta
97,"Roswell, GA",Principle Solutions Group,"Understanding of logistic, linear regression, and machine learning theories and methodologies. Experience with Python and/or R is a plus....",6e002bbea93cbded,Senior R&D Statistician,"$130,000 a year",42.6,8.0,4 days,2016-10-17 00:20:29.507371,Atlanta
98,"Kennesaw, GA",Philips,"Work with a variety of diverse persons within the company such as Engineers, Scientists, Clinical Specialists, Field Service & Application Engineers, and...",927f56870c5d41c1,Quality Analyst,,51.6,1219.0,13 days,2016-10-17 00:20:29.507371,Atlanta
99,"Atlanta, GA",Emory University,"Prepares and publishes scientific manuscripts under the direction of the Principal Investigator. The initial appointment is for one year, renewal expected if...",3b8f65667c1a624d,Post Doctoral Fellow - Statistical Genetics/Genetic Epidemio...,,51.6,254.0,5 days,2016-10-17 00:20:29.507371,Atlanta
100,"Alpharetta, GA",AT&T,"And with our Big Data know-how, you’ll discover and develop meaningful insights that inspire continuous innovation....",ab7bcfa8f9f70d87,Big Data Technical Co Op I,,44.4,14290.0,25 days,2016-10-17 00:20:29.507371,Atlanta
101,"Atlanta, GA",Oak Ridge Associated Universities,Experience with R and large data sets. It will also give the fellow an opportunity to present study findings in peer-reviewed publications and scientific...,7cb01e6c9ce9dfd5,Statistical Analysis Fellowship - CDC,,43.2,15.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
102,"Atlanta, GA 30354 (Lakewood Heights-Southeastern area)",Home Depot,Operates under the supervision and mentorship of more experienced managers and data scientists. Prior direct experience in analyzing the relevant subject matter...,44933f3b4c450573,DATA ANALYST SUPPLY CHAIN,,43.8,20594.0,8 days,2016-10-17 00:20:29.507371,Atlanta
103,"Duluth, GA 30096",NCR,Sr Data Scientist. Clearly communicate the business and technical benefits of analytics and visualization to both business and technical audiences....,cd18f100e82b5e56,Sr Data Scientist,,42.0,727.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
104,"Atlanta, GA",OberonIT,"Data manipulation, SQL:. Do you have technical skills in the area of data analysis and data manipulation? Experience with data analysis and data manipulation....",fa0923871aa32602,Technical Business Analyst (need Data Analysis skills) (W2-C...,,,,30+ days,2016-10-17 00:20:29.507371,Atlanta
105,"Atlanta, GA",Emory University,"Essential Responsibilities include developing software algorithms and tools for analysis and interpretation of medical image data, developing and implementing...",dec6fc4e72dada5a,"Scientist, Med Imag Analysis","$69,900 a year",51.6,254.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
106,"Atlanta, GA",Home Depot,And operates under minimal supervision and mentorship of more experienced managers and data scientists. Prior direct experience in analyzing the relevant...,55dfcaba163b8c89,"Senior Data Analyst, Supply Chain",,43.8,20594.0,25 days,2016-10-17 00:20:29.507371,Atlanta
107,"Roswell, GA",AT&T,"Interacts with data scientists and industry experts to understand how data needs to be converted, loaded and presented....",6879c8c4eb7d2dfb,Senior Big Data Software Eng BIG DATA,,44.4,14290.0,30+ days,2016-10-17 00:20:29.507371,Atlanta
